id, name, email, major
4179,student4179,student4179@test.com,ENGLISH
4180,student4180,student4180@test.com,PUBPOL
4181,student4181,student4181@test.com,MATH
4182,student4182,student4182@test.com,MUSIC
4183,student4183,student4183@test.com,EVANTH
4184,student4184,student4184@test.com,PHIL
4185,student4185,student4185@test.com,NEUROSCI
4186,student4186,student4186@test.com,SPANISH
4187,student4187,student4187@test.com,ECE
4188,student4188,student4188@test.com,FRENCH
4189,student4189,student4189@test.com,COMPSCI
4190,student4190,student4190@test.com,ARTHIST
4191,student4191,student4191@test.com,HISTORY
4192,student4192,student4192@test.com,PPE
4193,student4193,student4193@test.com,NEUROSCI
4194,student4194,student4194@test.com,EVANTH
4195,student4195,student4195@test.com,MGRECON
4196,student4196,student4196@test.com,CHEM
4197,student4197,student4197@test.com,PSY
4198,student4198,student4198@test.com,SPANISH
4199,student4199,student4199@test.com,SPANISH
4200,student4200,student4200@test.com,STA
4201,student4201,student4201@test.com,HISTORY
4202,student4202,student4202@test.com,ECON
4203,student4203,student4203@test.com,EDUC
4204,student4204,student4204@test.com,ECON
4205,student4205,student4205@test.com,ECON
4206,student4206,student4206@test.com,EDUC
4207,student4207,student4207@test.com,ECE
4208,student4208,student4208@test.com,EVANTH
4209,student4209,student4209@test.com,RELIGION
4210,student4210,student4210@test.com,MUSIC
4211,student4211,student4211@test.com,ENGLISH
4212,student4212,student4212@test.com,BME
4213,student4213,student4213@test.com,STA
4214,student4214,student4214@test.com,NEUROSCI
4215,student4215,student4215@test.com,CHEM
4216,student4216,student4216@test.com,COMPSCI
4217,student4217,student4217@test.com,EGR
4218,student4218,student4218@test.com,PPE
4219,student4219,student4219@test.com,PHIL
4220,student4220,student4220@test.com,PPE
4221,student4221,student4221@test.com,ECE
4222,student4222,student4222@test.com,ECON
4223,student4223,student4223@test.com,ARTHIST
4224,student4224,student4224@test.com,GERMAN
4225,student4225,student4225@test.com,PSY
4226,student4226,student4226@test.com,CULANTH
4227,student4227,student4227@test.com,GLHLTH
4228,student4228,student4228@test.com,EDUC
4229,student4229,student4229@test.com,MATH
4230,student4230,student4230@test.com,MGRECON
4231,student4231,student4231@test.com,EGR
4232,student4232,student4232@test.com,ECE
4233,student4233,student4233@test.com,SPANISH
4234,student4234,student4234@test.com,SPANISH
4235,student4235,student4235@test.com,ARABIC
4236,student4236,student4236@test.com,HISTORY
4237,student4237,student4237@test.com,ARABIC
4238,student4238,student4238@test.com,STA
4239,student4239,student4239@test.com,BME
4240,student4240,student4240@test.com,PUBPOL
4241,student4241,student4241@test.com,ARABIC
4242,student4242,student4242@test.com,PSY
4243,student4243,student4243@test.com,PUBPOL
4244,student4244,student4244@test.com,MUSIC
4245,student4245,student4245@test.com,GERMAN
4246,student4246,student4246@test.com,STA
4247,student4247,student4247@test.com,PPE
4248,student4248,student4248@test.com,FRENCH
4249,student4249,student4249@test.com,EDUC
4250,student4250,student4250@test.com,EVANTH
4251,student4251,student4251@test.com,ECE
4252,student4252,student4252@test.com,PSY
4253,student4253,student4253@test.com,PSY
4254,student4254,student4254@test.com,CHINESE
4255,student4255,student4255@test.com,STA
4256,student4256,student4256@test.com,FRENCH
4257,student4257,student4257@test.com,RELIGION
4258,student4258,student4258@test.com,GERMAN
4259,student4259,student4259@test.com,EGR
4260,student4260,student4260@test.com,RELIGION
4261,student4261,student4261@test.com,ECON
4262,student4262,student4262@test.com,ARTHIST
4263,student4263,student4263@test.com,BIOCHEM
4264,student4264,student4264@test.com,ARABIC
4265,student4265,student4265@test.com,PHYSICS
4266,student4266,student4266@test.com,SPANISH
4267,student4267,student4267@test.com,BIOCHEM
4268,student4268,student4268@test.com,STA
4269,student4269,student4269@test.com,ECE
4270,student4270,student4270@test.com,ECON
4271,student4271,student4271@test.com,PPE
4272,student4272,student4272@test.com,CHEM
4273,student4273,student4273@test.com,CULANTH
4274,student4274,student4274@test.com,PHIL
4275,student4275,student4275@test.com,GLHLTH
4276,student4276,student4276@test.com,ECON
4277,student4277,student4277@test.com,MUSIC
4278,student4278,student4278@test.com,ECE
4279,student4279,student4279@test.com,EDUC
4280,student4280,student4280@test.com,PHYSICS
4281,student4281,student4281@test.com,CHEM
4282,student4282,student4282@test.com,RELIGION
4283,student4283,student4283@test.com,EGR
4284,student4284,student4284@test.com,EVANTH
4285,student4285,student4285@test.com,STA
4286,student4286,student4286@test.com,MUSIC
4287,student4287,student4287@test.com,ECON
4288,student4288,student4288@test.com,EDUC
4289,student4289,student4289@test.com,MATH
4290,student4290,student4290@test.com,RELIGION
4291,student4291,student4291@test.com,NEUROSCI
4292,student4292,student4292@test.com,PPE
4293,student4293,student4293@test.com,PUBPOL
4294,student4294,student4294@test.com,PHIL
4295,student4295,student4295@test.com,MUSIC
4296,student4296,student4296@test.com,PHYSICS
4297,student4297,student4297@test.com,PSY
4298,student4298,student4298@test.com,ARTHIST
4299,student4299,student4299@test.com,MUSIC
4300,student4300,student4300@test.com,ARABIC
4301,student4301,student4301@test.com,NEUROSCI
4302,student4302,student4302@test.com,ENGLISH
4303,student4303,student4303@test.com,PHYSICS
4304,student4304,student4304@test.com,ECE
4305,student4305,student4305@test.com,PSY
4306,student4306,student4306@test.com,STA
4307,student4307,student4307@test.com,RELIGION
4308,student4308,student4308@test.com,EVANTH
4309,student4309,student4309@test.com,BIOLOGY
4310,student4310,student4310@test.com,ECON
4311,student4311,student4311@test.com,COMPSCI
4312,student4312,student4312@test.com,FRENCH
4313,student4313,student4313@test.com,MGRECON
4314,student4314,student4314@test.com,COMPSCI
4315,student4315,student4315@test.com,GLHLTH
4316,student4316,student4316@test.com,MGRECON
4317,student4317,student4317@test.com,MGRECON
4318,student4318,student4318@test.com,HISTORY
4319,student4319,student4319@test.com,NEUROSCI
4320,student4320,student4320@test.com,ECE
4321,student4321,student4321@test.com,ARTHIST
4322,student4322,student4322@test.com,PHYSICS
4323,student4323,student4323@test.com,GERMAN
4324,student4324,student4324@test.com,MATH
4325,student4325,student4325@test.com,PHYSICS
4326,student4326,student4326@test.com,EVANTH
4327,student4327,student4327@test.com,SPANISH
4328,student4328,student4328@test.com,ARTHIST
4329,student4329,student4329@test.com,FRENCH
4330,student4330,student4330@test.com,FRENCH
4331,student4331,student4331@test.com,ECON
4332,student4332,student4332@test.com,ECE
4333,student4333,student4333@test.com,MATH
4334,student4334,student4334@test.com,BIOCHEM
4335,student4335,student4335@test.com,PSY
4336,student4336,student4336@test.com,HISTORY
4337,student4337,student4337@test.com,MATH
4338,student4338,student4338@test.com,EGR
4339,student4339,student4339@test.com,BME
4340,student4340,student4340@test.com,EGR
4341,student4341,student4341@test.com,FRENCH
4342,student4342,student4342@test.com,ECON
4343,student4343,student4343@test.com,ECE
4344,student4344,student4344@test.com,HISTORY
4345,student4345,student4345@test.com,GERMAN
4346,student4346,student4346@test.com,BIOLOGY
4347,student4347,student4347@test.com,RELIGION
4348,student4348,student4348@test.com,FRENCH
4349,student4349,student4349@test.com,EDUC
4350,student4350,student4350@test.com,EGR
4351,student4351,student4351@test.com,MUSIC
4352,student4352,student4352@test.com,BIOLOGY
4353,student4353,student4353@test.com,PPE
4354,student4354,student4354@test.com,MATH
4355,student4355,student4355@test.com,STA
4356,student4356,student4356@test.com,NEUROSCI
4357,student4357,student4357@test.com,ARTHIST
4358,student4358,student4358@test.com,CHINESE
4359,student4359,student4359@test.com,NEUROSCI
4360,student4360,student4360@test.com,PHIL
4361,student4361,student4361@test.com,ARABIC
4362,student4362,student4362@test.com,MGRECON
4363,student4363,student4363@test.com,ECE
4364,student4364,student4364@test.com,STA
4365,student4365,student4365@test.com,EVANTH
4366,student4366,student4366@test.com,ENGLISH
4367,student4367,student4367@test.com,PPE
4368,student4368,student4368@test.com,PUBPOL
4369,student4369,student4369@test.com,FRENCH
4370,student4370,student4370@test.com,HISTORY
4371,student4371,student4371@test.com,ENGLISH
4372,student4372,student4372@test.com,EVANTH
4373,student4373,student4373@test.com,CHINESE
4374,student4374,student4374@test.com,PSY
4375,student4375,student4375@test.com,PUBPOL
4376,student4376,student4376@test.com,NEUROSCI
4377,student4377,student4377@test.com,GERMAN
4378,student4378,student4378@test.com,MATH
4379,student4379,student4379@test.com,NEUROSCI
4380,student4380,student4380@test.com,SPANISH
4381,student4381,student4381@test.com,BIOCHEM
4382,student4382,student4382@test.com,BIOLOGY
4383,student4383,student4383@test.com,PPE
4384,student4384,student4384@test.com,STA
4385,student4385,student4385@test.com,MATH
4386,student4386,student4386@test.com,GLHLTH
4387,student4387,student4387@test.com,PUBPOL
4388,student4388,student4388@test.com,ARTHIST
4389,student4389,student4389@test.com,COMPSCI
4390,student4390,student4390@test.com,BME
4391,student4391,student4391@test.com,MGRECON
4392,student4392,student4392@test.com,COMPSCI
4393,student4393,student4393@test.com,PSY
4394,student4394,student4394@test.com,PHIL
4395,student4395,student4395@test.com,BIOCHEM
4396,student4396,student4396@test.com,COMPSCI
4397,student4397,student4397@test.com,GERMAN
4398,student4398,student4398@test.com,CULANTH
4399,student4399,student4399@test.com,MGRECON
4400,student4400,student4400@test.com,CHEM
4401,student4401,student4401@test.com,BME
4402,student4402,student4402@test.com,BIOLOGY
4403,student4403,student4403@test.com,MGRECON
4404,student4404,student4404@test.com,PHYSICS
4405,student4405,student4405@test.com,COMPSCI
4406,student4406,student4406@test.com,STA
4407,student4407,student4407@test.com,PHYSICS
4408,student4408,student4408@test.com,MGRECON
4409,student4409,student4409@test.com,ECON
4410,student4410,student4410@test.com,CHEM
4411,student4411,student4411@test.com,ENGLISH
4412,student4412,student4412@test.com,COMPSCI
4413,student4413,student4413@test.com,FRENCH
4414,student4414,student4414@test.com,COMPSCI
4415,student4415,student4415@test.com,EVANTH
4416,student4416,student4416@test.com,BIOCHEM
4417,student4417,student4417@test.com,ECON
4418,student4418,student4418@test.com,EDUC
4419,student4419,student4419@test.com,EDUC
4420,student4420,student4420@test.com,MATH
4421,student4421,student4421@test.com,ENGLISH
4422,student4422,student4422@test.com,PSY
4423,student4423,student4423@test.com,ECON
4424,student4424,student4424@test.com,BIOCHEM
4425,student4425,student4425@test.com,PSY
4426,student4426,student4426@test.com,PHYSICS
4427,student4427,student4427@test.com,GERMAN
4428,student4428,student4428@test.com,MUSIC
4429,student4429,student4429@test.com,ARTHIST
4430,student4430,student4430@test.com,PHIL
4431,student4431,student4431@test.com,GERMAN
4432,student4432,student4432@test.com,EGR
4433,student4433,student4433@test.com,MGRECON
4434,student4434,student4434@test.com,NEUROSCI
4435,student4435,student4435@test.com,COMPSCI
4436,student4436,student4436@test.com,BIOCHEM
4437,student4437,student4437@test.com,PHYSICS
4438,student4438,student4438@test.com,MGRECON
4439,student4439,student4439@test.com,CHINESE
4440,student4440,student4440@test.com,CULANTH
4441,student4441,student4441@test.com,CHINESE
4442,student4442,student4442@test.com,ARTHIST
4443,student4443,student4443@test.com,BIOLOGY
4444,student4444,student4444@test.com,PUBPOL
4445,student4445,student4445@test.com,ECE
4446,student4446,student4446@test.com,STA
4447,student4447,student4447@test.com,EGR
4448,student4448,student4448@test.com,GERMAN
4449,student4449,student4449@test.com,FRENCH
4450,student4450,student4450@test.com,PHYSICS
4451,student4451,student4451@test.com,GERMAN
4452,student4452,student4452@test.com,EGR
4453,student4453,student4453@test.com,ENGLISH
4454,student4454,student4454@test.com,ECE
4455,student4455,student4455@test.com,SPANISH
4456,student4456,student4456@test.com,MGRECON
4457,student4457,student4457@test.com,MGRECON
4458,student4458,student4458@test.com,CHEM
4459,student4459,student4459@test.com,RELIGION
4460,student4460,student4460@test.com,STA
4461,student4461,student4461@test.com,NEUROSCI
4462,student4462,student4462@test.com,COMPSCI
4463,student4463,student4463@test.com,PPE
4464,student4464,student4464@test.com,ARABIC
4465,student4465,student4465@test.com,MUSIC
4466,student4466,student4466@test.com,GLHLTH
4467,student4467,student4467@test.com,NEUROSCI
4468,student4468,student4468@test.com,SPANISH
4469,student4469,student4469@test.com,EGR
4470,student4470,student4470@test.com,COMPSCI
4471,student4471,student4471@test.com,ECON
4472,student4472,student4472@test.com,MGRECON
4473,student4473,student4473@test.com,COMPSCI
4474,student4474,student4474@test.com,GERMAN
4475,student4475,student4475@test.com,SPANISH
4476,student4476,student4476@test.com,CHEM
4477,student4477,student4477@test.com,FRENCH
4478,student4478,student4478@test.com,MATH
4479,student4479,student4479@test.com,CHINESE
4480,student4480,student4480@test.com,EVANTH
4481,student4481,student4481@test.com,HISTORY
4482,student4482,student4482@test.com,EGR
4483,student4483,student4483@test.com,ARTHIST
4484,student4484,student4484@test.com,RELIGION
4485,student4485,student4485@test.com,PSY
4486,student4486,student4486@test.com,PPE
4487,student4487,student4487@test.com,EDUC
4488,student4488,student4488@test.com,ENGLISH
4489,student4489,student4489@test.com,PPE
4490,student4490,student4490@test.com,STA
4491,student4491,student4491@test.com,GLHLTH
4492,student4492,student4492@test.com,MUSIC
4493,student4493,student4493@test.com,ENGLISH
4494,student4494,student4494@test.com,PSY
4495,student4495,student4495@test.com,CHINESE
4496,student4496,student4496@test.com,MUSIC
4497,student4497,student4497@test.com,PUBPOL
4498,student4498,student4498@test.com,PPE
4499,student4499,student4499@test.com,ARTHIST
4500,student4500,student4500@test.com,GERMAN
4501,student4501,student4501@test.com,ARTHIST
4502,student4502,student4502@test.com,CHEM
4503,student4503,student4503@test.com,SPANISH
4504,student4504,student4504@test.com,EDUC
4505,student4505,student4505@test.com,EGR
4506,student4506,student4506@test.com,ENGLISH
4507,student4507,student4507@test.com,PHIL
4508,student4508,student4508@test.com,SPANISH
4509,student4509,student4509@test.com,COMPSCI
4510,student4510,student4510@test.com,ARTHIST
4511,student4511,student4511@test.com,PHIL
4512,student4512,student4512@test.com,PHIL
4513,student4513,student4513@test.com,NEUROSCI
4514,student4514,student4514@test.com,COMPSCI
